Fid,Age,Gender,Street ,City,Latitude,Longitude,DateTime,Consumed_Power_Units,Sector,Division,Label
10.42.0.211-10.42.0.1-44671-53-17,78,Female,400 Park Street,Hope,49.37838,-121.440717,10-02-23 13:09,1390,Transportation,Div11,1
10.42.0.211-10.42.0.1-4826-53-17,76,Male,400 Park Street,Hope,49.37838,-121.440717,10-02-23 13:18,1270,Commerical,Div11,0
172.217.10.106-10.42.0.151-443-57095-6,50,Male,400 Park Street,Hope,49.37838,-121.440717,10-02-23 13:27,2785,Commercial Shops,Div10,0
172.217.9.234-10.42.0.151-443-43019-6,67,Male,400 Park Street,Hope,49.37838,-121.440717,10-02-23 13:36,1225,Industrial,Div1,1
180.149.136.194-10.42.0.151-80-56097-6,51,Female,400 Park Street,Hope,49.37838,-121.440717,10-02-23 14:00,450,Residential,Div2,1
172.217.11.14-10.42.0.211-443-47676-6,78,Female,400 Park Street,Hope,49.37838,-121.440717,10-02-23 14:07,250,Transportation,Div4,0
172.217.10.131-10.42.0.211-443-45714-6,71,Male,400 Park Street,Hope,49.37838,-121.440717,10-02-23 14:13,250,Commerical,Div10,1
10.42.0.211-52.84.134.157-46422-443-6,66,Female,400 Park Street,Hope,49.37838,-121.440717,10-02-23 14:17,250,Commercial Shops,Div11,0
10.42.0.42-58.220.11.230-45786-80-6,35,Female,146 Carson Avenue,Quesnel,52.975725,-122.497239,10-02-23 15:55,250,Industrial,Div7,1
202.77.129.150-10.42.0.211-80-49814-6,73,Female,690 2nd Avenue N,Williams Lake,52.138582,-122.150468,10-02-23 16:09,250,Residential,Div6,0
10.42.0.211-10.42.0.1-29863-53-17,56,Female,813 10th Street,Castlegar,49.31445,-117.661817,10-02-23 16:21,1900,Transportation,Div5,1
203.205.151.47-10.42.0.211-80-54967-6,77,Female,60 Calgary Avenue,Penticton,49.485809,-119.588302,10-02-23 16:35,2830,Commerical,Div4,0
10.42.0.151-23.194.140.128-55904-443-6,63,Female,330 Ellis Street,Penticton,49.498413,-119.590565,10-02-23 16:41,1698,Commercial Shops,Div3,0
10.42.0.42-54.192.38.65-33427-443-6,62,Female,2904 29th Avenue,Vernon,50.262962,-119.269307,10-02-23 16:57,1100,Industrial,Div15,0
10.42.0.211-54.192.38.236-54569-443-6,1,Female,103-550 Carmi Avenue,Penticton,49.482661,-119.578988,11-02-23 8:06,3615,Residential,Div12,0
180.149.136.194-10.42.0.211-443-41883-6,1,Female,690 2nd Avenue N,Williams Lake,52.138582,-122.150468,11-02-23 8:08,2490,Transportation,Div11,0
10.42.0.211-10.42.0.1-61867-53-17,1,Female,690 2nd Avenue N,Williams Lake,52.138582,-122.150468,11-02-23 8:12,2130,Commerical,Div1,1
10.42.0.211-123.125.29.220-55364-80-6,47,Male,690 2nd Avenue N,Williams Lake,52.138582,-122.150468,11-02-23 8:17,6665,Commercial Shops,Div2,1
203.205.158.62-10.42.0.151-80-33455-6,1,Female,926 7th Avenue,Invermere,50.505904,-116.029239,11-02-23 8:26,3650,Industrial,Div4,0
10.42.0.151-103.7.30.118-43291-80-6,50,Male,926 7th Avenue,Invermere,50.505904,-116.029239,11-02-23 8:30,-364,Residential,Div10,0
10.42.0.211-10.42.0.1-13911-53-17,46,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 8:34,10865,Transportation,Div11,0
206.126.112.142-10.42.0.151-443-50800-6,75,Male,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 8:36,250,Commerical,Div7,1
172.217.10.110-10.42.0.151-443-46133-6,69,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 8:41,250,Commercial Shops,Div6,1
180.149.136.194-10.42.0.211-443-55746-6,73,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 9:00,250,Industrial,Div5,1
10.42.0.151-112.90.74.178-48644-80-6,67,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 9:16,250,Residential,Div4,1
10.42.0.1-10.42.0.42-53-3416-17,34,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 9:26,950,Transportation,Div3,1
10.42.0.211-66.231.239.95-46096-443-6,57,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 9:37,1050,Commerical,Div15,0
10.42.0.211-50.18.174.184-46724-443-6,58,Female,1317 7th Avenue,Invermere,50.502618,-116.027077,11-02-23 9:41,1090,Commercial Shops,Div12,1
131.253.61.80-10.42.0.151-443-43797-6,58,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 9:43,2279,Industrial,Div11,0
216.58.219.227-10.42.0.151-443-35301-6,1,Female,201-625 Victoria Street,Trail,49.094356,-117.707149,11-02-23 9:48,1490,Residential,Div10,0
172.217.3.106-10.42.0.42-443-33565-6,73,Female,511 Lake Street,Nelson,49.49421,-117.293804,11-02-23 10:15,1343,Transportation,Div1,0
10.42.0.211-104.192.110.245-38560-443-6,56,Female,611 Broadway Street W,Nakusp,50.23938,-117.806193,11-02-23 10:32,1090,Commerical,Div2,1
10.42.0.211-104.24.19.3-47571-80-6,60,Female,486B 72nd Avenue,Grand Forks,49.030724,-118.440014,11-02-23 10:35,2105,Commercial Shops,Div4,0
202.77.129.54-10.42.0.211-80-56692-6,1,Female,336 B Avenue,Kaslo,49.910334,-116.903951,11-02-23 10:39,1703,Industrial,Div10,1
10.42.0.151-112.80.248.187-40293-80-6,1,Female,206 7th Street,Salmo,49.190748,-117.280503,11-02-23 11:02,1390,Residential,Div11,0
172.217.10.14-10.42.0.211-443-59086-6,1,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 11:07,4478,Transportation,Div7,1
172.217.9.234-10.42.0.151-443-40294-6,57,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 11:45,5193,Commerical,Div6,0
172.217.3.110-10.42.0.42-80-44670-6,65,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 11:55,5193,Commercial Shops,Div5,1
140.205.230.8-10.42.0.211-80-40920-6,1,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 12:00,2270,Industrial,Div4,1
180.76.148.65-10.42.0.42-80-50866-6,64,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 12:05,2483,Residential,Div3,0
220.243.219.55-10.42.0.211-80-45528-6,1,Female,349 Columbia Avenue,Castlegar,49.326033,-117.665515,11-02-23 12:14,1955,Transportation,Div15,1
10.42.0.151-72.21.206.53-39059-443-6,1,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 12:18,3930,Commerical,Div12,0
151.101.21.140-10.42.0.211-443-56694-6,73,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 12:27,1640,Commercial Shops,Div11,0
182.22.65.140-10.42.0.151-443-37281-6,38,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:01,1305,Industrial,Div1,1
10.42.0.42-52.216.80.202-51059-80-6,1,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:04,2490,Residential,Div2,1
10.42.0.42-104.244.43.163-59104-443-6,54,Male,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:08,1370,Transportation,Div4,0
10.42.0.211-23.206.166.62-39757-80-6,54,Male,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:25,1090,Commerical,Div10,1
180.163.255.159-10.42.0.211-443-52177-6,62,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:29,1636,Commercial Shops,Div11,0
10.42.0.151-121.12.98.78-58833-80-6,58,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 13:49,1090,Industrial,Div2,1
172.217.12.195-10.42.0.151-443-55355-6,64,Male,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 14:09,1090,Residential,Div4,0
10.42.0.211-64.71.142.124-33652-443-6,70,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 14:15,1190,Transportation,Div10,1
172.217.10.238-10.42.0.151-443-53490-6,53,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 14:37,1040,Commerical,Div11,0
203.205.151.47-10.42.0.211-80-35686-6,66,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 14:53,800,Commercial Shops,Div7,0
180.76.152.13-10.42.0.42-80-52888-6,56,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 14:57,1040,Industrial,Div6,0
10.42.0.42-36.110.213.49-33273-443-6,60,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 15:58,6236,Residential,Div5,0
10.42.0.211-72.21.207.79-41987-443-6,47,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 16:04,250,Transportation,Div4,0
10.42.0.42-95.213.11.133-43656-443-6,1,Female,421 9th Avenue North,Golden,51.299835,-116.966042,11-02-23 16:09,1766,Commerical,Div3,1
10.42.0.151-10.42.0.1-60591-53-17,67,Female,827 Seymour Street,Kamloops,50.674903,-120.320683,11-02-23 16:20,900,Commercial Shops,Div15,1
10.42.0.211-115.239.210.141-57525-80-6,70,Female,3242 Kalum Street,Terrace,54.517493,-128.586625,11-02-23 16:40,900,Industrial,Div12,0
157.240.2.35-10.42.0.151-80-36363-6,62,Male,3242 Kalum Street,Terrace,54.517493,-128.586625,12-02-23 8:17,900,Residential,Div11,0
203.205.147.229-10.42.0.211-80-41964-6,50,Female,4714 Park Avenue,Terrace,54.519284,-128.594117,12-02-23 8:33,900,Transportation,Div1,0
172.217.12.144-10.42.0.42-443-33133-6,58,Female,4714 Park Avenue,Terrace,54.519284,-128.594117,12-02-23 8:35,900,Commerical,Div2,1
10.42.0.211-10.42.0.1-5351-52280-17,71,Female,3242 Kalum Street,Terrace,54.517493,-128.586625,12-02-23 8:39,900,Commercial Shops,Div4,1
182.254.5.234-10.42.0.151-80-52636-6,50,Female,3313 Kalum Street,Terrace,54.51847,-128.586589,12-02-23 8:42,900,Industrial,Div10,1
10.42.0.151-66.231.239.122-42287-80-6,61,Male,3313 Kalum Street,Terrace,54.51847,-128.586589,12-02-23 8:48,1318,Residential,Div11,1
10.42.0.211-10.42.0.1-22351-53-17,63,Male,3313 Kalum Street,Terrace,54.51847,-128.586589,12-02-23 9:06,1977,Transportation,Div7,1
180.149.136.194-10.42.0.151-443-33445-6,63,Female,3313 Kalum Street,Terrace,54.51847,-128.586589,12-02-23 9:17,2536,Commerical,Div6,0
172.217.11.10-10.42.0.151-443-53354-6,69,Male,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 9:35,2941,Commercial Shops,Div5,1
157.240.2.15-10.42.0.151-443-35723-6,32,Female,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 9:40,2670,Industrial,Div4,0
10.42.0.211-77.234.44.201-50090-80-6,50,Female,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 9:49,1828,Residential,Div3,0
172.217.12.202-10.42.0.151-443-50410-6,58,Female,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 10:25,1126,Transportation,Div15,0
172.217.12.206-10.42.0.151-443-39128-6,77,Male,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 10:36,1870,Commerical,Div12,1
10.42.0.211-10.42.0.1-34144-53-17,45,Female,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 10:46,1570,Commercial Shops,Div11,0
10.42.0.211-103.7.30.118-50910-80-6,47,Male,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 10:52,2620,Industrial,Div11,1
10.42.0.42-85.93.5.109-42672-80-6,73,Male,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 10:54,2620,Residential,Div10,0
172.217.12.129-10.42.0.211-443-58466-6,74,Female,120 View Street,Kitkatla,53.79448,-130.433219,12-02-23 11:26,0,Transportation,Div1,1
10.42.0.151-106.39.169.66-45232-80-6,87,Male,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 11:33,4138,Commerical,Div2,0
172.217.3.106-10.42.0.211-443-59275-6,70,Male,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 11:35,1790,Commercial Shops,Div4,1
10.42.0.211-104.97.95.172-34787-80-6,72,Female,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 11:39,1190,Industrial,Div10,1
10.42.0.211-10.42.0.1-19783-53-17,51,Male,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 11:42,1430,Residential,Div11,0
180.149.136.247-10.42.0.42-80-42404-6,52,Male,113 Placefield,Kitkatla,53.794527,-130.433224,12-02-23 11:44,2444,Transportation,Div7,1
172.217.6.225-10.42.0.42-443-37660-6,63,Female,4356 Doig Road,Rose Prairie,56.493183,-120.794635,12-02-23 11:48,1100,Commerical,Div6,0
10.42.0.151-10.42.0.1-7398-53-17,65,Male,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 11:51,2800,Commercial Shops,Div5,0
183.57.48.84-10.42.0.151-80-49064-6,72,Female,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 11:54,1000,Industrial,Div4,1
203.205.151.47-10.42.0.42-80-39613-6,72,Female,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 11:58,1810,Residential,Div3,1
192.229.173.173-10.42.0.211-80-53898-6,61,Female,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 12:04,1430,Transportation,Div15,0
10.42.0.211-52.84.6.107-50535-443-6,51,Female,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 12:24,2460,Commerical,Div12,1
10.42.0.211-10.42.0.1-59716-53-17,80,Male,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 12:30,1806,Commercial Shops,Div11,0
10.42.0.211-10.42.0.1-3459-53-17,65,Male,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 12:35,1258,Industrial,Div1,1
10.42.0.151-31.13.80.5-42791-443-6,1,Female,100 Kwah Road,Fort St James,54.439143,-124.251041,12-02-23 12:37,1466,Residential,Div2,0
172.217.10.138-10.42.0.211-443-51384-6,54,Female,102-10663 King George Boulevard,Surrey,49.196517,-122.845667,12-02-23 12:39,1257,Transportation,Div4,1
10.42.0.151-23.208.87.120-44260-80-6,68,Male,102-10663 King George Boulevard,Surrey,49.196517,-122.845667,12-02-23 12:43,1258,Commerical,Div10,0
10.42.0.151-10.42.0.1-56648-53-17,65,Female,7055 Hillside Road,Quilchena,50.194727,-120.46712,12-02-23 12:46,1466,Commercial Shops,Div11,0
172.217.12.195-10.42.0.151-80-57968-6,60,Female,7055 Hillside Road,Quilchena,50.194727,-120.46712,12-02-23 12:48,1257,Industrial,Div7,0
172.217.12.202-10.42.0.42-443-45507-6,64,Female,7055 Hillside Road,Quilchena,50.194727,-120.46712,12-02-23 12:51,1270,Residential,Div6,0
10.42.0.211-10.42.0.1-3247-53-17,45,Female,113 West 16th Street,North Vancouver,49.323134,-123.073757,12-02-23 13:03,950,Transportation,Div5,0
10.42.0.151-104.244.43.227-49846-443-6,49,Male,101-2359 Clearbrook Road,Abbotsford,49.04496,-122.337199,12-02-23 13:12,13310,Commerical,Div4,1
151.101.1.140-10.42.0.42-443-39268-6,62,Male,1116 Dogwood Street,Campbell River,50.026258,-125.249704,12-02-23 13:16,8450,Commercial Shops,Div3,1
10.42.0.151-119.146.74.34-33727-80-6,61,Male,1116 Dogwood Street,Campbell River,50.026258,-125.249704,12-02-23 13:23,3401,Industrial,Div15,0
10.42.0.211-23.21.51.186-36019-443-6,68,Male,1116 Dogwood Street,Campbell River,50.026258,-125.249704,12-02-23 13:25,2250,Residential,Div11,0
10.42.0.211-72.30.3.43-60144-443-6,79,Female,1116 Dogwood Street,Campbell River,50.026258,-125.249704,12-02-23 13:29,1270,Transportation,Div7,0
182.22.67.89-10.42.0.211-443-45897-6,67,Male,610-4180 Lougheed Highway,Burnaby,49.265456,-123.011068,12-02-23 13:32,550,Commerical,Div6,1
10.42.0.211-23.206.125.17-50472-80-6,55,Male,100-5581 204th Street,Langley,49.103208,-122.650601,12-02-23 13:59,5045,Commercial Shops,Div5,1
10.42.0.211-106.11.129.143-52932-80-6,73,Female,602 Gorge Road East,Victoria,48.439595,-123.370177,12-02-23 14:02,1990,Industrial,Div4,1
10.42.0.151-112.80.248.187-50574-80-6,61,Female,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:18,1190,Residential,Div3,1
172.217.10.2-10.42.0.211-443-39151-6,65,Female,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:25,250,Transportation,Div15,1
10.42.0.211-98.139.180.180-60641-443-6,48,Male,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:25,600,Commerical,Div12,0
10.42.0.1-10.42.0.42-53-6353-17,83,Male,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:33,4000,Commercial Shops,Div11,1
208.80.154.224-10.42.0.211-80-44731-6,84,Female,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:43,1375,Industrial,Div1,0
10.42.0.151-119.146.74.33-59412-443-6,66,Male,901 Kings Road,Victoria,48.442841,-123.374802,12-02-23 14:51,2360,Residential,Div2,0
10.42.0.42-37.1.204.175-50243-80-6,59,Male,19 First Avenue N,Williams Lake,52.129791,-122.145509,12-02-23 15:51,3380,Transportation,Div4,0
172.217.10.3-10.42.0.211-443-60323-6,67,Female,19 First Avenue N,Williams Lake,52.129791,-122.145509,12-02-23 15:55,4830,Commerical,Div10,1
172.217.10.227-10.42.0.151-443-42514-17,65,Male,51 Fourth Avenue S,Williams Lake,52.127597,-122.140515,12-02-23 16:08,3590,Commercial Shops,Div11,0
10.42.0.211-10.42.0.1-25838-53-17,64,Male,51 Fourth Avenue S,Williams Lake,52.127597,-122.140515,12-02-23 16:29,4288,Industrial,Div7,1
183.79.250.123-10.42.0.211-443-60681-6,63,Male,51 Fourth Avenue S,Williams Lake,52.127597,-122.140515,12-02-23 16:43,250,Residential,Div6,0
10.42.0.211-10.42.0.1-41146-53-17,75,Male,175 4th Avenue N,Williams Lake,52.131236,-122.141605,12-02-23 18:04,400,Transportation,Div5,1
10.42.0.211-10.42.0.1-39629-53-17,63,Male,51 Fourth Avenue S,Williams Lake,52.127597,-122.140515,15-02-23 8:24,4230,Commerical,Div4,0
239.255.255.250-10.42.0.1-1900-44401-17,66,Male,51 Fourth Avenue S,Williams Lake,52.127597,-122.140515,15-02-23 8:30,1090,Commercial Shops,Div3,1
10.42.0.211-10.42.0.1-6847-53-17,87,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:32,250,Industrial,Div15,1
10.42.0.151-119.146.74.34-33727-80-6,62,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:36,250,Residential,Div12,0
10.42.0.151-10.42.0.1-24483-53-17,64,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:43,2070,Transportation,Div11,1
10.42.0.211-10.42.0.1-56269-53-17,63,Female,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:46,20493,Commerical,Div11,0
10.42.0.211-98.139.183.24-60714-443-6,68,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:48,5497,Commercial Shops,Div10,0
172.217.6.202-10.42.0.42-443-59583-6,68,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:51,3415,Industrial,Div1,1
172.217.3.110-10.42.0.211-443-51255-6,67,Female,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 8:54,1371,Residential,Div2,1
172.217.12.131-10.42.0.151-443-46592-6,78,Female,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 9:13,950,Transportation,Div4,0
10.42.0.211-52.52.71.203-37229-443-6,66,Male,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 9:19,520,Commerical,Div10,1
10.42.0.211-104.192.110.245-59670-443-6,74,Female,1865 Marine Drive,West Vancouver,49.328667,-123.163522,15-02-23 9:37,1090,Commercial Shops,Div11,0
172.217.12.162-10.42.0.151-443-56672-6,45,Male,10085 Whalley Boulevard,Surrey,49.185718,-122.843507,15-02-23 10:02,2578,Industrial,Div7,1
174.35.73.97-10.42.0.42-443-59841-6,55,Female,10085 Whalley Boulevard,Surrey,49.185718,-122.843507,15-02-23 10:09,1410,Residential,Div6,0
10.42.0.151-36.110.213.49-52298-443-6,64,Male,744 Fairview Road,Victoria,48.435091,-123.398877,15-02-23 10:12,1280,Transportation,Div5,1
10.42.0.211-54.192.38.7-42411-443-6,69,Female,341 W'eeXaa Avenue,Hartley Bay,53.426465,-129.255136,15-02-23 10:14,2040,Commerical,Div4,0
10.42.0.151-121.12.98.63-42060-80-6,67,Female,341 W'eeXaa Avenue,Hartley Bay,53.426465,-129.255136,15-02-23 10:17,1856,Commercial Shops,Div3,0
10.42.0.211-10.42.0.1-36084-53-17,50,Male,10 Main Street,Tsay Keh Dene,56.906111,-124.965,15-02-23 10:29,600,Industrial,Div15,0
10.42.0.151-121.29.54.142-59446-80-6,52,Male,100-1121 Yates Street,Victoria,48.424791,-123.352939,15-02-23 10:34,600,Residential,Div12,0
10.42.0.151-52.84.29.154-43884-443-6,54,Male,100-1121 Yates Street,Victoria,48.424791,-123.352939,15-02-23 10:42,950,Transportation,Div11,0
10.42.0.151-10.42.0.1-47057-53-17,57,Female,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 10:46,1885,Commerical,Div1,1
172.217.12.206-10.42.0.151-443-36502-6,54,Female,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 11:01,1270,Commercial Shops,Div2,1
10.42.0.211-10.42.0.1-58381-53-17,54,Male,1337 St. Andrews Avenue,North Vancouver,49.320374,-123.067029,15-02-23 11:04,2400,Industrial,Div4,0
172.217.7.132-10.42.0.211-443-39624-6,81,Female,1337 St. Andrews Avenue,North Vancouver,49.320374,-123.067029,15-02-23 11:15,1190,Residential,Div10,0
10.42.0.211-10.42.0.1-40273-53-17,65,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 11:53,1388,Transportation,Div11,0
203.130.53.126-10.42.0.211-80-51943-6,55,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 12:10,1530,Commerical,Div7,1
10.42.0.42-114.134.80.163-42890-80-6,70,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 12:17,2062,Commercial Shops,Div6,1
172.217.10.106-10.42.0.151-443-58968-6,53,Female,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 12:30,1040,Industrial,Div5,1
10.42.0.151-10.42.0.1-61112-53-17,70,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 12:35,4540,Residential,Div4,1
216.58.219.227-10.42.0.151-443-53471-6,70,Female,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:15,1190,Transportation,Div3,1
172.217.11.3-10.42.0.211-443-41353-6,62,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:19,1545,Commerical,Div15,0
10.42.0.151-10.42.0.1-2129-53-17,56,Female,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:29,1600,Commercial Shops,Div12,1
10.42.0.211-98.139.183.24-60738-80-6,67,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:41,720,Industrial,Div11,0
10.42.0.211-64.71.142.110-41778-443-6,60,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:45,950,Residential,Div10,0
172.217.10.138-10.42.0.211-443-43925-6,47,Male,300-1835 Lonsdale Ave,North Vancouver,49.325841,-123.072486,15-02-23 13:59,3080,Transportation,Div1,0
